rank,id,k_distance
0,225399,0.05286244227084569
1,203038,0.053705835253763046
2,284608,0.053844227653667254
3,421306,0.05459816313792554
4,423443,0.05468033849167586
5,273495,0.05485149075819429
6,85755,0.05511246984821305
7,244825,0.05511387722658623
8,317867,0.05520925749873484
9,176211,0.05525864376088241
10,231308,0.05526434857217044
11,294371,0.055358199279289644
12,410742,0.055775683309000845
13,290230,0.05585453018355613
14,344953,0.055862582887609924
15,202509,0.05587948500008921
16,314833,0.055916435084774285
17,451274,0.05602112712889995
18,304178,0.05602171506117459
19,92771,0.05602176661299152
20,341582,0.05632739347082838
21,462029,0.056355227261239094
22,316054,0.056368194436326124
23,212204,0.0563726219048446
24,151716,0.05645634753669915
25,508611,0.05651424998804544
26,53378,0.05651820943848429
27,38628,0.056541895585155544
28,195539,0.05675747757816818
29,243383,0.05679184216477551
30,454040,0.056844099390988445
31,352987,0.05695018450461198
32,70128,0.056996218380238606
33,343366,0.056996218380238606
34,284790,0.0571031639806624
35,330904,0.057119266403419466
36,379089,0.057160381653309944
37,335192,0.057179797148906975
38,260730,0.05723104228330089
39,260888,0.05725574460101601
40,434369,0.057281103956699386
41,45295,0.05729122967221434
42,375149,0.05750791375530118
43,226543,0.0575367473534093
44,108179,0.057592284150256634
45,515689,0.05760195662573486
46,461368,0.057614073639776
47,221750,0.05773926484938019
48,9171,0.05779695448440547
49,504058,0.057814075577103496
50,492067,0.05786975680339701
51,282157,0.057995525209523446
52,392866,0.05800193334088677
53,33547,0.05800537022994656
54,448039,0.058164295528456034
55,85473,0.05822336618893975
56,205322,0.05822968201939249
57,68555,0.058239951421266034
58,236907,0.05831727583426316
59,513489,0.058332715517873446
60,280492,0.05834646087764639
61,316119,0.058358364758744674
62,189872,0.058358440662187205
63,197120,0.05847104898743982
64,179880,0.05851104145343722
65,144354,0.058524414768667876
66,386641,0.05854263589495423
67,101673,0.05860663917076103
68,315351,0.05861236574883222
69,63225,0.058658459661678375
70,395748,0.058706682567237545
71,986,0.05871422346061328
72,483012,0.058721076006291506
73,532486,0.058730436505987194
74,321606,0.058752304693064916
75,380951,0.05876418727909338
76,297892,0.05879504945601233
77,303915,0.058819167265904415
78,486612,0.05882539619471061
79,431649,0.05882747129748633
80,405002,0.05885835011216378
81,512275,0.05891488945848211
82,281481,0.05894653777515102
83,1148,0.05897401111061795
84,300385,0.05902411893362158
85,152895,0.0590354752980522
86,531227,0.05909682525227833
87,270000,0.059102566784083876
88,480393,0.05911829618237763
89,396073,0.05922880168155864
90,165763,0.05929587308512807
91,52240,0.05931782183753742
92,192006,0.059323247276889535
93,144906,0.05934146003688412
94,301623,0.059352935995862444
95,169115,0.059383414538483614
96,218676,0.05938425677895287
97,125250,0.059394442981296036
98,400317,0.059410095287947495
99,360315,0.059461094764721945
100,386344,0.0594844707305191
101,92361,0.059490420414993084
102,505569,0.059510677998517725
103,400608,0.05953091883028572
104,173761,0.059587344400855446
105,294113,0.05964043347954284
106,314614,0.059707096427941475
107,106257,0.05975468523095406
108,225557,0.05977428272887342
109,363941,0.05977428349535052
110,355297,0.0597890789735398
111,135452,0.05978975927066521
112,86174,0.059815969108427125
113,414343,0.059821822454541596
114,515085,0.05984316016824509
115,51850,0.05990715142077496
116,208183,0.05991263529523405
117,135971,0.05992245230241322
118,11475,0.05993870971581228
119,244243,0.05998883657609999
120,412154,0.05999322298898724
121,387786,0.06000285249009907
122,445302,0.06000699217303129
123,323899,0.06001034947822004
124,251976,0.060087158859279954
125,234113,0.06011661719021544
126,351829,0.06012156706804839
127,20594,0.06012485398921519
128,122270,0.060141881032547584
129,243473,0.06015839539128198
130,241219,0.0601618077580377
131,215961,0.06018258500928464
132,458124,0.06028266558324191
133,416215,0.060296845589010495
134,262937,0.06029801657662648
135,282604,0.06030958770067718
136,89692,0.06031633707429784
137,289331,0.060372622725204494
138,229044,0.060401809603202294
