rank,id,k_distance
0,537643,0.06450561685387757
1,537628,0.06485986125243859
2,537608,0.06706606149924099
3,537594,0.0686611782561386
4,537593,0.06906772477505829
5,537591,0.06965085134952742
6,537585,0.0698726181707856
7,537583,0.06994008388993056
8,537570,0.07021753203042314
9,537509,0.07091227143035783
10,537499,0.07106879089582252
11,537481,0.07136204294814563
12,537479,0.07167333511665008
13,537462,0.0719797850312387
14,537450,0.07198448750643338
15,537449,0.0723572584761395
16,537445,0.07250590398496592
17,537432,0.07261553464407755
18,537417,0.07313499476858631
19,537408,0.07320716574471131
20,537395,0.0732645231302469
21,537391,0.07342496720050207
22,537370,0.07351334620555794
23,537359,0.0743263219109862
24,537357,0.07438317768174119
25,537332,0.07462281631419365
26,537319,0.07465653044522513
27,537314,0.07479094309331358
28,537269,0.0748463902110601
29,537255,0.07504278836663658
30,537250,0.07527573794136089
31,537235,0.07530613164909361
32,537233,0.07548215048730511
33,537230,0.07574313271789201
34,537217,0.07610176627212617
35,537202,0.07622769188583112
36,537195,0.07645304848111556
37,537182,0.07647615193875801
38,537172,0.07679799053789182
39,537169,0.07680120864199069
40,537138,0.07707957244048536
41,537126,0.07740071589928676
42,537120,0.07752069803716122
43,537119,0.07753581074114146
44,537104,0.07758293198355193
45,537099,0.0776313647465392
46,537078,0.07770027232683296
47,537073,0.07794508705194447
48,537065,0.0779945475075039
49,537057,0.07807612619649262
50,537051,0.07816574073671467
51,537043,0.07821755329589719
52,537042,0.07831812967637253
53,537036,0.07888925306109251
54,537010,0.07900347739914682
55,537004,0.07946039676221273
56,537000,0.07949272132894014
57,536999,0.07950040601522879
58,536991,0.079516476481718
59,536984,0.07953080573167126
60,536983,0.0795895344457127
61,536982,0.07961189894141585
62,536977,0.07962850506656594
63,536974,0.07980617141504598
64,536963,0.07981874526358068
65,536951,0.07987814317225139
66,536929,0.08009812824778162
67,536914,0.08022477146216844
68,536909,0.0806349613441193
69,536875,0.08071573606656979
70,536856,0.0807707425971097
71,536853,0.08114946098192943
72,536825,0.08115107009035749
73,536822,0.08116301243733026
74,536821,0.08117755653655334
75,536816,0.08127612933896122
76,536815,0.08140501433288183
77,536812,0.08153137218457829
78,536811,0.08154208213198366
79,536784,0.08156090392299231
80,536766,0.0816294576370925
81,536763,0.08175337622509393
82,536757,0.0817576257734769
83,536748,0.08183293738669961
84,536708,0.08186202344088667
85,536685,0.08228741100215142
86,536684,0.08241432633681678
87,536680,0.08260837782485553
88,536674,0.0826742010662489
89,536666,0.08267421540285413
90,536655,0.0828966578756185
91,536649,0.08306587419341183
92,536634,0.08316216108530639
93,536618,0.08341033292371991
94,536610,0.08347080165392229
95,536609,0.08370042070327677
96,536606,0.08373194095312508
97,536602,0.08376857551926986
98,536594,0.08379801359349881
99,536590,0.08382441720953093
100,536587,0.08393331637063017
101,536571,0.0840277198370446
102,536559,0.08437278738848342
103,536568,0.08437278738848342
104,536543,0.08458183031430155
105,536538,0.08461443738965047
106,536527,0.08484869492709013
107,536525,0.08511528752462683
108,536498,0.08512066798459661
109,536495,0.08519248284484093
110,536483,0.08536190957775325
111,536479,0.0854538534863436
112,536468,0.08548585794073338
113,536457,0.08553380271687339
114,536455,0.08562668137569707
115,536449,0.08568127237108925
116,536440,0.08573486225744964
117,536438,0.085777375049789
118,536434,0.08591891226133752
119,536429,0.08633102734021936
120,536419,0.08639415825525587
121,536412,0.08643490356868144
122,536411,0.0865348933247102
123,536403,0.08661939109358541
124,536394,0.08684407243300907
125,536390,0.0868701670718639
126,536355,0.08707477021879217
127,536336,0.08708760078643984
128,536320,0.08709239557197113
129,536314,0.08714936687294839
130,536307,0.08717451656275288
131,536282,0.08731218259204465
132,536281,0.08734251765821588
133,536275,0.08742331744582832
134,536270,0.08771909887940332
135,536256,0.08783882494376394
136,536246,0.08809474468248601
137,536244,0.08822431378659934
138,536218,0.08830896781998732
139,536217,0.08832952211661493
140,536174,0.08866389422666798
141,536169,0.08875510123455665
142,536160,0.08889809573355256
143,536146,0.08891040658642768
144,536143,0.08902011220471429
145,536142,0.08917586638299912
146,536124,0.08934138506037437
147,536105,0.08942008703619564
148,536091,0.08953935862127227
149,536057,0.08957922691537634
150,536054,0.08985650460829564
151,536053,0.08994866748001162
152,536044,0.09004245178679116
153,536037,0.09006829664272731
154,536034,0.09007079309987898
155,536030,0.09014854586517296
156,536016,0.09036792944642036
157,536003,0.09037738493977021
158,535988,0.0904584978115941
159,535985,0.09055419996100544
160,535978,0.09065386094679562
161,535968,0.09072960139871189
162,535966,0.09081202347867179
163,535908,0.0909900728352675
164,535891,0.09101569976375723
165,535868,0.09101964226356674
166,535863,0.09108777545081748
167,535860,0.09111105221660687
168,535856,0.09120508882310407
169,535853,0.09128182130779883
170,535847,0.09152859545514369
171,535825,0.09157427267658447
172,535800,0.09165652357019538
173,535793,0.09165794836798535
174,535787,0.09168407369053866
175,535780,0.0918103125073002
176,535774,0.0918677722757153
177,535763,0.09187208342964803
178,535754,0.09189401506475758
179,535753,0.09203042388035043
180,535747,0.09206140117647099
181,535737,0.09213627537808611
182,535732,0.09245196666430155
183,535726,0.09253499328450332
184,535713,0.09266416684194567
185,535690,0.09298154090066402
186,535704,0.09298154090066402
187,535687,0.09301139250758006
188,535683,0.09303096149658296
189,535679,0.0931944242038878
190,535676,0.09324494590340149
191,535651,0.09331571932528082
192,535642,0.09340584225313953
193,535636,0.09365981548825242
194,535623,0.093738719354304
195,535618,0.09379403941046593
196,535616,0.09382113201637066
197,535604,0.09388880954168588
198,535591,0.09390799073046896
199,535583,0.09400245056692946
200,535507,0.09408664943448475
201,535502,0.09413255505291174
202,535500,0.0942839800515578
203,535489,0.09430996989247253
204,535484,0.09448102616254328
205,535471,0.09453587830312005
206,535463,0.09471795322516818
207,535436,0.09472889920867289
208,535435,0.09477407992224984
209,535426,0.09484008787567588
210,535421,0.09489358703529405
211,535419,0.09489361738618018
212,535411,0.0949279297279022
213,535405,0.09496561931506298
214,535395,0.09499443998792823
215,535392,0.09501427640157234
216,535345,0.09507650025148795
217,535318,0.09511698909355815
218,535305,0.09517707734396919
219,535303,0.09530674628489
220,535302,0.0953581456431607
221,535297,0.095405030924409
222,535296,0.09543265893711972
223,535291,0.09557148528512882
224,535288,0.09557455399399706
225,535274,0.09565344656659192
226,535268,0.09571229304964968
227,535240,0.09575847221596256
228,535237,0.09582718235608156
229,535234,0.09583752424483283
230,535225,0.09589722094781716
231,535219,0.0959130579633698
232,535215,0.09593312935107567
233,535175,0.09612194509490524
234,535170,0.09614999770538024
235,535150,0.09619851297884707
236,535147,0.09621514506494033
237,535142,0.09626735129543018
238,535135,0.0962871962366546
239,535131,0.09641566786344935
240,535125,0.09642608306002698
241,535119,0.09644731727102829
242,535113,0.0964599175026839
243,535094,0.09659817560342954
244,535075,0.09660736866128428
245,535066,0.09660892194965398
246,535057,0.09663390860635268
247,535054,0.09671522136012267
248,535033,0.09674796151650766
249,535032,0.09679084464362708
250,535030,0.09689401331859471
251,535029,0.09692445797569849
252,535019,0.09711173726183531
253,535003,0.0971619484899624
254,534995,0.09717892510883686
255,534994,0.09725340361176071
256,534986,0.09726459591050074
257,534974,0.09733629031917845
258,534966,0.09734843256981673
259,534965,0.09746241151370516
260,534956,0.09755008349205663
261,534955,0.09757340040779905
262,534949,0.0976119068353396
263,534935,0.09762060438493525
264,534918,0.09823124915369663
265,534906,0.09828373356616926
266,534902,0.09830861038728056
267,534896,0.09846990198895222
268,534892,0.09849154694333428
269,534865,0.09851500969176863
270,534857,0.09854791283704167
271,534848,0.09859354225296746
272,534837,0.0986859142526818
273,534826,0.09875010076540991
274,534812,0.0988679146707434
275,534794,0.09889061692537493
276,534761,0.09892194294288792
277,534750,0.09897192094344642
278,534745,0.09897858752482547
279,534706,0.09899800620123211
280,534688,0.09903112109066914
281,534667,0.09903914109616851
282,534652,0.09943587002585486
283,534629,0.09944903717444775
284,534627,0.09948971765698122
285,534625,0.09969136392931754
286,534624,0.09972464454017271
287,534613,0.09980377767466686
288,534612,0.09981233881969209
289,534603,0.09985742006373532
290,534599,0.09987082587422802
291,534583,0.09987264227774562
292,534582,0.09989597228213909
293,534574,0.09994441843168889
294,534568,0.09998528785896243
295,534549,0.10010326134028669
296,534541,0.10028408758774554
297,534511,0.10038601852561269
298,534510,0.10040224334013759
299,534494,0.10068120938252445
300,534455,0.10069586759810667
301,534452,0.1008029515343325
302,534451,0.10086465662625876
303,534447,0.10097298929261012
304,534430,0.10101020272340555
305,534427,0.10111993670053376
306,534420,0.10113516541454426
307,534388,0.1014869730226029
308,534372,0.10164685281108543
309,534304,0.10166377791494874
310,534300,0.10184057453709794
311,534274,0.10188208944788602
312,534251,0.10191609992008122
313,534249,0.1020705814617826
314,534246,0.1022485169138021
315,534239,0.10226815583064519
316,534237,0.10234848084136083
317,534225,0.10238887143639008
318,534218,0.10242477144569095
319,534212,0.10271705347997417
320,534197,0.10275318485890961
321,534180,0.10275783442908948
322,103340,0.10283322604237999
323,103324,0.10286890448981079
324,103306,0.10300769831800816
