rank,id,k_distance
0,537643,0.03846505086037477
1,537628,0.03859349603166362
2,537608,0.03866371949417047
3,537594,0.03874298450034275
4,537593,0.038967583264276295
5,537591,0.038988269694929745
6,537585,0.03913764853082946
7,537583,0.039168442518494384
8,537570,0.03918614823368893
9,537509,0.03922565457378124
10,537499,0.03932023259184714
11,537481,0.04013880575497608
12,537479,0.04026128362418313
13,537462,0.04027528261730251
14,537450,0.04036163972424667
15,537449,0.04054037857223858
16,537445,0.04058258034816398
17,537432,0.04069936023813048
18,537417,0.040833814399906854
19,537408,0.040912551166175204
20,537395,0.041142012904664904
21,537391,0.041149593536407125
22,537370,0.041304502890171624
23,537359,0.04138267835982101
24,537357,0.04158527606633167
25,537332,0.041595847202666625
26,537319,0.041884026912059724
27,537314,0.04196872543143071
28,537269,0.04215497729524642
29,537255,0.042235093612730035
30,537250,0.04223824505195872
31,537235,0.04235957916040212
32,537233,0.042590929571267755
33,537230,0.04259727005701486
34,537217,0.042635045933103966
35,537202,0.04267012599453801
36,537195,0.04268815632840184
37,537182,0.04269732825849437
38,537172,0.042824616482049827
39,537169,0.04283756473801237
40,537138,0.04283777604511951
41,537126,0.04285636144010674
42,537120,0.04322172246017009
43,537119,0.04325993809793838
44,537104,0.043387024156797516
45,537099,0.043414416246096654
46,537078,0.04342298365207786
47,537073,0.04345140663556957
48,537065,0.043470945698841135
49,537057,0.043475694026975154
50,537051,0.043484342429939704
51,537043,0.04350132029829945
52,537042,0.04351296167824237
53,537036,0.04360443125490565
54,537010,0.043729686060781314
55,537004,0.04384656945520082
56,537000,0.043882702873638824
57,536999,0.043916543948696374
58,536991,0.04395768048894011
59,536984,0.04400758684182193
60,536983,0.04403497813993418
61,536982,0.04404399274174331
62,536977,0.044115951377351026
63,536974,0.044151834774876164
64,536963,0.04421376574186875
65,536951,0.04445696158700452
66,536929,0.04446844898945235
67,536914,0.04453743814694355
68,536909,0.04455948756310857
69,536875,0.044562559037010896
70,536856,0.0445640306582723
71,536853,0.04456863866923777
72,536825,0.04457034762903789
73,536822,0.04457374428372096
74,536821,0.04461715719172832
75,536816,0.04462668735883646
76,536815,0.044641872148647344
77,536812,0.04465635696441794
78,536811,0.04465784549749996
79,536784,0.04466275930095698
80,536766,0.04467428582833732
81,536763,0.044696479138159995
82,536757,0.04470600017402204
83,536748,0.04473562923672236
84,536708,0.044739504187280565
85,536685,0.04479352715309226
86,536684,0.04488424742832953
87,536680,0.04494520079456277
88,536674,0.044949767065834534
89,536666,0.04500725784926618
90,536655,0.045019312320420446
91,536649,0.04509828136607774
92,536634,0.04510263269783621
93,536618,0.04519915258330376
94,536610,0.045210185175319606
95,536609,0.04521351637088045
96,536606,0.045223168406375636
97,536602,0.045225034369632655
98,536594,0.04523764096351934
99,536590,0.04524616307503471
100,536587,0.04532984251827277
101,536571,0.045361728485186936
102,536568,0.04536541098645119
103,536559,0.045391587494505226
104,536543,0.045413120001909224
105,536538,0.04541380136804474
106,536527,0.04543022703025601
107,536525,0.04550232427844236
108,536498,0.04550821302459529
109,536495,0.04551626796395869
110,536483,0.04551813389428583
111,536479,0.04563851530867591
112,536468,0.04564587707550527
113,536457,0.045650645573566906
114,536455,0.04569265822856616
115,536449,0.045755474364776116
116,536440,0.045804981458744454
117,536438,0.04583506111622193
118,536434,0.04584228412750435
119,536429,0.045866407315445556
120,536419,0.045931811165218495
121,536412,0.04604411992549118
122,536411,0.04604628297107671
123,536403,0.04607141932717973
124,536394,0.04608096435640441
125,536390,0.04615140418959507
126,536355,0.04615258985748305
127,536336,0.04619616668075022
128,536320,0.04624313154744031
129,536314,0.04632544787145376
130,536307,0.046367498175454824
131,536282,0.04637588034422091
132,536281,0.04640178250860694
133,536275,0.046479422738118004
134,536270,0.04650411791217868
135,536256,0.04655866689833532
136,536246,0.04663113392261986
137,536244,0.04666709405329983
138,536218,0.046703856824497625
139,536217,0.046711587541509614
140,536174,0.046718997753859126
141,536169,0.046732219520040696
142,536160,0.04673258296227245
143,536146,0.046747649048012874
144,536143,0.04675369633570048
145,536142,0.04676640501209728
146,536124,0.046792794282285444
147,536105,0.04679442640174647
148,536091,0.046813632124880544
149,536057,0.046838452387036766
150,536054,0.04684423416315353
151,536053,0.04685583879486377
152,536044,0.04686267798522703
153,536037,0.04686921849412984
154,536034,0.046871090991678854
155,536030,0.046874804339025355
156,536016,0.046900218934180726
157,536003,0.04690524843745514
158,535988,0.04701548983366821
159,535985,0.04704631040644658
160,535978,0.04716324727797028
161,535968,0.04716462126665477
162,535966,0.04718196508453576
163,535908,0.0471824309257608
164,535891,0.04718347496808284
165,535868,0.04718721585309804
166,535863,0.04719336896394688
167,535860,0.04726604833225001
168,535856,0.04729306420845547
169,535853,0.04729969982369697
170,535847,0.04733609200150124
171,535825,0.04734744066954932
172,535800,0.04739264455652248
173,535793,0.04741350079716411
174,535787,0.047438780425544724
175,535780,0.047477554473570605
176,535774,0.047510392766000886
177,535763,0.047511913508968995
178,535754,0.04752631779897931
179,535747,0.04754773901684195
180,535753,0.04754773901684195
181,535737,0.0476133468242419
182,535732,0.04763823284541657
183,535726,0.04764429101138101
184,535713,0.047644744117977145
185,535704,0.047689342262194234
186,535690,0.04770201016320397
187,535687,0.047715490779497105
188,535683,0.04771717933358999
189,535679,0.04774154772649586
190,535676,0.04782284251937985
191,535651,0.04782430702723617
192,535642,0.047877904900059054
193,535636,0.0478965761419099
194,535623,0.047899184574981546
195,535618,0.047900423295975325
196,535616,0.0479217296171196
197,535604,0.047938325279768934
198,535591,0.04803826224252861
199,535583,0.04804244875286667
200,535507,0.048116922561107445
201,535502,0.04814046428536789
202,535500,0.04815578715723867
203,535489,0.04818938841106357
204,535484,0.04820029843436968
205,535471,0.048245465435515555
206,535463,0.04831492789439007
207,535436,0.048317021005103156
208,535435,0.04832167708616486
209,535426,0.04836498655962007
210,535421,0.04837242684051224
211,535419,0.048373705309505244
212,535411,0.04839265082468569
213,535405,0.04841282183911555
214,535395,0.04841598428683469
215,535392,0.04841985341321442
216,535345,0.048449701635180364
217,535318,0.04846004944704263
218,535305,0.048485881406861164
219,535303,0.04853883690258365
220,535302,0.04854780430436656
221,535297,0.04856554776943234
222,535296,0.04856671029583637
223,535291,0.048608813900729575
224,535288,0.04862806982939971
225,535274,0.0486606194113145
226,535268,0.04869145118340057
227,535240,0.04870502920696873
228,535237,0.0487273673274371
229,535234,0.048742077397073924
230,535225,0.04874578443243882
231,535219,0.04878803638697182
232,535215,0.04879815200923576
233,535175,0.04882358967223788
234,535170,0.0488294060855895
235,535150,0.04883137266717097
236,535147,0.04883861532983713
237,535142,0.048865612879582576
238,535135,0.04889637965924021
239,535131,0.048896381467222305
240,535125,0.04897410966662907
241,535119,0.049005021565597384
242,535113,0.0490118535177253
243,535094,0.04902315715105787
244,535075,0.04902992245465898
245,535066,0.04904153442422343
246,535057,0.04904962693040549
247,535054,0.04906052996625809
248,535033,0.04910321612319135
249,535032,0.04910449945430684
250,535030,0.04910612542462556
251,535029,0.04917839233707366
252,535019,0.04919005354329253
253,535003,0.04923069438778094
254,534995,0.04924797348099752
255,534994,0.04925099119404952
256,534986,0.04925154422442324
257,534974,0.04929778006435248
258,534966,0.049299198320769566
259,534965,0.04929985938960357
260,534956,0.04931277321688132
261,534955,0.04931995709103709
262,534949,0.04932886387796387
263,534935,0.04933928344584115
264,534918,0.049351973542172245
265,534906,0.04936604590531479
266,534902,0.04939142477432357
267,534896,0.049402392945113505
268,534892,0.04942523319188408
269,534865,0.049428618367406196
270,534857,0.0494349802012084
271,534848,0.04943643618084703
272,534837,0.04944668706187538
273,534826,0.049475018012768324
274,534812,0.04947565660271369
275,534794,0.049479939893178004
276,534761,0.049480046785925214
277,534750,0.04949618610276618
278,534745,0.04953702294027229
279,534706,0.049574274086749304
280,534688,0.04957587729796753
281,534667,0.04958353477219768
282,534652,0.04959608565592022
283,534629,0.04960449966643854
284,534627,0.04962154574245048
285,534625,0.04962696225680385
286,534624,0.049632322849051724
287,534613,0.04964465185798095
288,534612,0.04970033175148725
289,534603,0.049706958955307745
290,534599,0.04972624293741812
291,534583,0.049771280489030456
292,534582,0.04980038762528294
293,534574,0.04983627533662682
294,534568,0.0498404949251281
295,534549,0.049842604524988676
296,534541,0.049849949142728334
297,534511,0.04987913795823862
298,534510,0.04988066476849928
299,534494,0.04988149380564799
300,534455,0.049891174926845805
301,534452,0.04990231887804708
302,534451,0.049906175840811695
303,534447,0.04991309726307669
304,534430,0.049913277568385706
305,534427,0.049922232925008636
306,534420,0.049938329592532416
307,534388,0.04996618594203628
308,534372,0.04996684110516647
309,534304,0.04998945735794691
310,534300,0.05004882906169372
311,534274,0.05006228148707892
312,534251,0.050082258196207374
313,534249,0.05009074768761379
314,534246,0.050161493560076265
315,534239,0.05020599556571703
316,534237,0.050337844662667774
317,534225,0.05034152630205013
318,534218,0.050344184015114424
319,534212,0.05037623738651864
320,534197,0.050377930599120435
321,534180,0.05038591761977218
322,534169,0.050402403580542376
323,103340,0.050420085003972104
324,103324,0.05048817439526765
325,103306,0.05049048619606267
326,103290,0.05049049836092956
327,103278,0.050514169606609594
328,103287,0.050514169606609594
329,103272,0.050521953844159695
330,103267,0.050553207700470226
331,103261,0.05055867834490013
332,103259,0.05057716954082481
333,103248,0.05058068415346173
334,103230,0.05058937960825849
335,103211,0.05059266751405456
336,103201,0.050593996662710916
337,103199,0.05062131176641782
338,103156,0.05062819393942164
339,103142,0.050629752298569586
340,103135,0.05064245588299299
341,103133,0.050646737912520945
342,103131,0.05065469607489137
343,103128,0.05066493791407545
344,103127,0.05069064650446009
345,103111,0.050692241924715664
346,103110,0.05069936896375493
347,103095,0.05071251313918468
348,103093,0.05073532753351895
349,103082,0.05078256144382831
350,103063,0.05078778637403347
351,103058,0.05079371089589935
352,103056,0.05080516749747843
353,103023,0.05086319662668504
354,103015,0.050886518846790074
355,103007,0.05089521142725206
356,103003,0.05090436862908709
357,102976,0.0509101469605201
358,102968,0.05091806202813676
359,102931,0.050920686042908
360,102928,0.050944595038230456
361,102926,0.0509673552357357
362,102920,0.05098762153954628
363,102906,0.05098917636846878
364,102894,0.051003814003349524
365,102892,0.05103343223621293
366,102890,0.05103899631290709
367,102886,0.051041791332064324
368,102873,0.05110414144940101
369,102870,0.051117865120264616
370,102836,0.05111850312881017
371,102821,0.05111996176909872
372,102818,0.05112531764912931
373,102766,0.05112924810609032
374,102760,0.051136136762195306
375,102755,0.051142351679375864
376,102735,0.05114719682345692
377,102727,0.05115480666444572
378,102726,0.0511602384086739
379,102701,0.051166774285755334
380,102685,0.05116731254401041
381,102682,0.051197975885780345
382,102678,0.051210843088300484
383,102661,0.051215275286974005
384,102606,0.05121585603553691
385,102582,0.051217709208294604
386,102578,0.05122044330505271
387,102571,0.05122478733956959
388,102565,0.051228004537575256
389,102564,0.05125640759405814
390,102560,0.05128221150793655
391,102533,0.051307785089466096
392,102518,0.05131129752975161
393,102514,0.05134060866423751
394,102510,0.051349333799384445
395,102499,0.05135919828484581
396,102490,0.05136707376426397
397,102476,0.05137572332673135
398,102450,0.05146838506125484
399,102397,0.05148771595953172
400,102381,0.051516842657848505
401,102376,0.05153375261616877
402,102351,0.05154109426914655
403,102348,0.05155491108745336
404,102344,0.05158777517158497
405,102340,0.05159230044043117
406,102339,0.05159891350941315
407,102325,0.051605946679957104
408,102321,0.051606760811034214
409,102311,0.051615069649208256
410,102305,0.051637940191959664
411,102295,0.05166860787927241
412,102291,0.05167167981861276
413,102285,0.051689179411127384
414,102272,0.051709862966398346
415,102269,0.05171738728844866
416,102264,0.051723932939085615
417,102249,0.05173031182292698
418,102241,0.05173569978445203
419,102231,0.051763672199812816
420,102203,0.05177355666085226
421,102197,0.05179812738260425
422,102193,0.051802580704416346
423,102188,0.051815510712353685
424,102186,0.051824549204166015
425,102183,0.051826710345739935
426,102173,0.05183962058143299
427,102156,0.051846466553213455
428,102148,0.051849154643641704
429,102145,0.05185177301539057
430,102139,0.05185203415372386
431,102128,0.051854290574514406
432,102121,0.0518582554532655
433,102079,0.05186202287890285
434,102065,0.05186885785980322
435,102035,0.05187863611635801
436,102028,0.051926533863586144
437,102017,0.05192654998512192
438,102013,0.051950753782990966
439,102011,0.05196688853531062
440,101969,0.05198603831258275
441,101953,0.05200270405646645
442,101933,0.05200962109557339
443,101932,0.052013091350311624
444,101911,0.05202567407660863
445,101908,0.052026146457414546
446,101903,0.052029440426763385
447,101900,0.052034814177290833
448,101877,0.05206683505231102
449,101871,0.05207188860227796
450,101870,0.052099090820340255
451,101843,0.05211665523230746
452,101839,0.052154602017877694
453,101838,0.052171683261694746
454,101829,0.05219636125950178
455,101822,0.05219748066998886
456,101805,0.052198603882131156
457,101798,0.05220021137491371
458,101791,0.05220140528003747
459,101785,0.05221626790486078
460,101774,0.05223052726429622
461,101772,0.052234010550680776
462,101760,0.05223972702122048
463,101753,0.05224060335972491
464,101744,0.05226206747855866
465,101732,0.052282899261075544
466,101721,0.052285524853702525
467,101717,0.05229310589726488
468,101676,0.05229945446733675
469,101662,0.052301634745625325
470,101653,0.05230170486734953
471,101646,0.052305934450628255
472,101643,0.05230690192748666
473,101639,0.05231283658123198
474,101620,0.05234104382722726
475,101617,0.052377103983363815
476,101613,0.05238058243834265
477,101596,0.0524034155556834
478,101589,0.05240630264681989
479,101584,0.05241597489009753
480,101572,0.05243156402657534
481,101582,0.05243156402657534
482,101566,0.05246054069712591
483,101555,0.052476706373089654
484,101549,0.052487842770537085
485,101543,0.05251991425396474
486,101537,0.05253832274590131
487,101530,0.05254772833022481
488,101513,0.05255980324308873
489,101485,0.05256042840975905
490,101479,0.0525604419838297
491,101461,0.052566964117539694
492,101446,0.052572398494371675
493,101418,0.05258466860204669
494,101417,0.05258530855640564
495,101393,0.05259970407567327
496,101382,0.05261351653243629
497,101380,0.05263032608267759
498,101377,0.05263128378742965
499,101368,0.05264361394309758
500,101345,0.05264556835935441
501,101321,0.052659273879976154
502,101313,0.05267112350453784
503,101296,0.05268803535971034
504,101292,0.052702781527167564
505,101284,0.05270870835201835
506,101269,0.05273844292088081
507,101264,0.05273950490889612
508,101259,0.05274969851091038
509,101242,0.05276410378771579
510,101231,0.052776228712069884
511,101221,0.05278256635343037
512,101211,0.052802572031757644
513,101208,0.05281353718501436
514,101202,0.0528326978744984
515,101191,0.05286422479967723
516,101187,0.052883149706121735
517,101137,0.052883966576911634
518,101111,0.05289495211073125
519,101079,0.052901102182224324
520,101069,0.052917376142331496
521,101065,0.052965331292877726
522,101053,0.05297729424132236
523,101048,0.05299952471723368
524,101035,0.05304818290764368
525,101034,0.05304830738449273
526,101023,0.05305854848268088
527,100995,0.053066675472214664
528,100988,0.05309123786112635
529,100979,0.05309557179945201
530,100972,0.05312954935654435
531,100960,0.053178174854581095
532,100944,0.053190111770737514
533,100936,0.0532106288248525
534,100913,0.053226644569327686
535,100910,0.053227918414971986
536,100907,0.053230542676249715
537,100905,0.05324950930533945
538,100896,0.05325211568539623
539,100893,0.05327175930911554
540,100870,0.05327755314100191
541,100844,0.05328527916098924
542,100833,0.053292581742669376
543,100823,0.05330022415059443
544,100819,0.053312989053885707
545,100803,0.053328036144944635
546,100780,0.05334264375912845
547,100754,0.05335906991755346
548,100738,0.05336073654228335
549,100723,0.05341325008668185
550,100722,0.05341733420578554
551,100720,0.05342800363470712
552,100713,0.05343309396520646
553,100709,0.053456815258055235
554,100698,0.05346956699869587
555,100669,0.05347259235438473
556,100667,0.05349461078968487
557,100662,0.053542850274681864
558,100658,0.05355816923728918
559,100618,0.05356066189355646
560,100610,0.05356909075094907
561,100598,0.053569280661372676
562,100592,0.05361212928694359
563,100559,0.05364605089643237
564,100527,0.05366725995014998
565,100523,0.05367403556436101
566,100515,0.05367903591960943
567,100505,0.05369317492433778
568,100491,0.05369750092958614
569,100485,0.05369842813321235
570,100473,0.05373341108777163
571,100466,0.05373795485662103
572,100458,0.0537507781938259
573,100457,0.05375100185909898
574,100456,0.05376054419538112
575,100455,0.053760839081375744
576,100446,0.05377708514833135
577,100444,0.053827458440883436
578,100439,0.053844226944081974
579,100436,0.053845810096966096
580,100417,0.053862945861892664
581,100410,0.05387251162241247
582,100392,0.053890701217031545
583,100390,0.05390128647584824
584,100384,0.05390618185152651
585,100368,0.05390786109697299
586,100355,0.05392297386428613
587,100335,0.05392681816024014
588,100323,0.05392685222350024
589,100310,0.05395060828431664
590,100306,0.05396302535247122
591,100300,0.05397057713364661
592,100299,0.05397403533518663
593,100298,0.05398366199133997
594,100283,0.05398713652108711
595,100275,0.05400823245787467
596,100261,0.05401107673585348
597,100258,0.054081752290809915
598,100251,0.054089251591224685
599,100248,0.05410441200616689
600,100238,0.05411862019298108
601,100232,0.05411878153723371
602,100229,0.05412416916914131
603,100227,0.05414604078826224
604,100218,0.05415091548146389
605,100191,0.054172065346768994
606,100187,0.05417295532996291
607,100186,0.05418114581345912
608,100177,0.05418191875568823
609,100158,0.05419299183643389
610,100150,0.05420120034303344
611,100146,0.05420479982522575
612,100141,0.05421896954399774
613,100125,0.05421989081119216
614,100120,0.05422343808579555
615,100109,0.05422847221723992
616,100095,0.054230527530987116
617,100090,0.05424756783182483
618,100083,0.05425818147084038
619,100064,0.05426652602327808
620,100058,0.054292780550054154
621,100041,0.054322500399723195
622,100035,0.05433557754026397
623,100023,0.05433902635708565
624,100014,0.0543766107978384
625,100009,0.05437850164904656
626,100000,0.05439585278767434
627,99980,0.054398310675663364
628,99971,0.05440622168760423
629,99959,0.05441473216664594
630,99958,0.05441694283065557
631,99915,0.05442880275829742
632,99905,0.05446729629086766
633,99895,0.054479245500249296
634,99890,0.05449575145215335
635,99885,0.05454077477594432
636,99869,0.05454182797403695
637,99868,0.0545519476715266
638,99836,0.05456802938362881
639,99817,0.054568341856164215
640,99816,0.05461196582771277
641,99806,0.05462489736133813
642,99782,0.05463243763718728
643,99780,0.054637817676041256
644,99759,0.05464008680338883
645,99756,0.05464579966943972
646,99753,0.05466235211652959
647,99748,0.05466598035721515
648,99747,0.05468291179051277
649,99741,0.054706490793592466
650,99731,0.05471320724462392
651,99726,0.05471728589326985
652,99724,0.05472159889745809
653,99709,0.054745166362438424
654,99703,0.05474919288794877
655,99679,0.054752921979098645
656,99635,0.05480341541525979
657,99628,0.054805140508900174
658,99615,0.05481352588749744
659,99579,0.054821494040532825
660,99574,0.054826083658878755
661,99573,0.054842186879377364
662,99566,0.0548470964359562
663,99564,0.05485678583232145
664,99556,0.0548658347109664
665,99548,0.05486734274732297
666,99547,0.05486960292140042
667,99542,0.05487434607021702
668,99534,0.054892100452472725
669,99533,0.0549129888242148
670,99528,0.05491678112184073
671,99522,0.05492977964609835
672,99520,0.054962752640866586
673,99501,0.054985386686493
674,99487,0.05500540548957267
675,99485,0.055015386797009014
676,99469,0.05501850551263765
677,99441,0.05502119446245202
678,99434,0.0550369152582888
679,99415,0.05504274155692013
680,99414,0.05504826372560423
681,99391,0.05505312310183896
