rank,id,k_distance
0,537643,0.0628613749279775
1,537628,0.06301751491202712
2,537608,0.06314466756030845
3,537594,0.06335829276118099
4,537593,0.06336062997598102
5,537591,0.06367266828307139
6,537585,0.0639598929605264
7,537583,0.06407491868602355
8,537570,0.06422603100855329
9,537509,0.06493660445880223
10,537499,0.06509643699653211
11,537481,0.06529269469146359
12,537479,0.06557846346523633
13,537462,0.06576312289689468
14,537450,0.06610235816651244
15,537449,0.06623757900506155
16,537445,0.06636621235787477
17,537432,0.06638438846887484
18,537417,0.06660333880806646
19,537408,0.0666115010675079
20,537395,0.0666154432416326
21,537391,0.06667771908788667
22,537370,0.06690119727392763
23,537359,0.06732543280808012
24,537357,0.06742725504933822
25,537332,0.06746634729753265
26,537319,0.06758322160703578
27,537314,0.06770073779223496
28,537269,0.06776071795098226
29,537255,0.06785455291740505
30,537250,0.06786805357285508
31,537235,0.06813354024785756
32,537233,0.0681823562678584
33,537230,0.06834065197173644
34,537217,0.06852796648299397
35,537202,0.06854581381760882
36,537195,0.06866179729197852
37,537182,0.06870606231290965
38,537172,0.0687805665783836
39,537169,0.06878792583695925
40,537138,0.06895454219499786
41,537126,0.06899619689354719
42,537120,0.06901489321111953
43,537119,0.069048836306701
44,537104,0.06913257245650684
45,537099,0.06919989078430366
46,537078,0.0692225723468104
47,537073,0.06924992287622089
48,537065,0.06933815692741474
49,537057,0.06933997033047112
50,537051,0.06935454026893717
51,537043,0.06939123516673895
52,537042,0.06942203154499105
53,537036,0.06942875850013297
54,537010,0.06945078887854217
55,537004,0.06950118031977026
56,537000,0.06954402740378551
57,536999,0.06965070229795778
58,536991,0.06975499809259089
59,536984,0.06982017433669396
60,536983,0.06983121446883334
61,536982,0.07015471227432546
62,536977,0.0701828251573382
63,536974,0.070287378033283
64,536963,0.07031745900135378
65,536951,0.0703735381173829
66,536929,0.07045236071313565
67,536914,0.07054426779861
68,536909,0.07056010725026995
69,536875,0.07058471460661209
70,536856,0.07058543475330603
71,536853,0.07059092798795652
72,536825,0.07059689001086233
73,536822,0.07061602434642111
74,536821,0.07077201434747071
75,536816,0.07120192537669534
76,536815,0.07135337454338431
77,536812,0.07140332000000305
78,536811,0.07141763309869908
79,536784,0.07146383020857461
80,536766,0.07151168196680913
81,536763,0.07152779599675896
82,536757,0.07156099618885803
83,536748,0.07164172109590972
84,536708,0.07171150105392354
85,536685,0.07175599558576917
86,536684,0.07184740041438853
87,536680,0.07185619863340464
88,536674,0.07195891197344684
89,536666,0.07203656216611543
90,536655,0.07209855330498005
91,536649,0.07213228839545316
92,536634,0.07214258566772414
93,536618,0.07216583882111727
94,536610,0.07220345492033697
95,536609,0.07221586384246625
96,536606,0.0722994439230753
97,536602,0.07241997433360026
98,536594,0.07242616695028647
99,536590,0.07249542275629939
100,536587,0.07255578231421422
101,536571,0.07263444156038135
102,536568,0.07266722880152776
103,536559,0.07276748949224487
104,536543,0.07278905648813372
105,536538,0.07279438677459837
106,536527,0.07280443188834596
107,536525,0.07286285271715465
108,536498,0.07287042026651191
109,536495,0.07296375537828403
110,536483,0.07298658483852982
111,536479,0.07302897471643366
112,536468,0.07309198699365516
113,536457,0.07319532148589414
114,536455,0.0732777799298101
115,536449,0.07328038256247049
116,536440,0.07332666417380307
117,536438,0.07333858426515516
118,536434,0.07339471758184057
119,536429,0.0735459335794032
120,536419,0.07359589767972607
121,536412,0.07360628295301042
122,536411,0.07361960793519406
123,536403,0.073622151699548
124,536394,0.07362898298758191
125,536390,0.07365898514032532
126,536355,0.07370832121724036
127,536336,0.07371081216795283
128,536320,0.07372565956578181
129,536314,0.0737347933528757
130,536307,0.07378290286654865
131,536282,0.07379858801423134
132,536281,0.07384140860901456
133,536275,0.07384531007383832
134,536270,0.07387922865713592
135,536256,0.0738873616709621
136,536246,0.07390847446903426
137,536244,0.07391594900048304
138,536218,0.07396032259454843
139,536217,0.0739755747441424
140,536174,0.07399674127598921
141,536169,0.07402594624196601
142,536160,0.07404033954230105
143,536146,0.07407890675965545
144,536143,0.07411470932561626
145,536142,0.07412468270836159
146,536124,0.07412630906173412
147,536105,0.07428505384162065
148,536091,0.07432386834949078
149,536057,0.07434882183482572
150,536054,0.07442131590244383
151,536053,0.0744325326147981
152,536044,0.07444029406901909
153,536037,0.07444815813977856
154,536034,0.07445033837586401
155,536030,0.07445976927216869
156,536016,0.07448794394688152
157,536003,0.07452849495880853
158,535988,0.07454287361809264
159,535985,0.07461518616528484
160,535978,0.07462176685962163
161,535968,0.07462414125973371
162,535966,0.07464529796895725
163,535908,0.07467868146739287
164,535891,0.07475302532465578
165,535868,0.07476926523232352
166,535863,0.07480061876579758
167,535860,0.0748955169447938
168,535856,0.07489840319349916
169,535853,0.07490094682556514
170,535847,0.07496177145503224
171,535825,0.07497380384993302
172,535800,0.07499608857211815
173,535793,0.07501759590741508
174,535787,0.07514513204829332
175,535780,0.0751508017027065
176,535774,0.07517199054373747
177,535763,0.07522589823867121
178,535754,0.07525830338623885
179,535753,0.07526700338372683
180,535747,0.07530934779291498
181,535737,0.07531631530351024
182,535732,0.07531759194062093
183,535726,0.07533092872997627
184,535713,0.07536806806866148
185,535704,0.07536864110856623
186,535690,0.07538796336313058
187,535687,0.07541567950522299
188,535683,0.07544385379248797
189,535679,0.07545982745636381
190,535676,0.07551362309709542
191,535651,0.07558062749766914
192,535642,0.07563016117456611
193,535636,0.07567751438132297
194,535623,0.07567755828554001
195,535618,0.07567819504493367
196,535616,0.0756861886393394
197,535604,0.07571418862977308
198,535591,0.0757305508966224
199,535583,0.07577039392574081
200,535507,0.07583420510004846
201,535502,0.07591401164572043
202,535500,0.07592776594819206
203,535489,0.07592963595013946
204,535484,0.07595077493901037
205,535471,0.07595866139230023
206,535463,0.07598642008352907
207,535436,0.07606281904687229
208,535435,0.07609020807334665
209,535426,0.07609331337488068
210,535421,0.07609437692241083
211,535419,0.07609803519095437
212,535411,0.07613884689668782
213,535405,0.07615036152762655
214,535395,0.07616082606148744
215,535392,0.07616339495006874
216,535345,0.07618423705162114
217,535318,0.07621232621520913
218,535305,0.07626599931562539
219,535303,0.07632377781593591
220,535302,0.0763250862395618
221,535297,0.07633038404096626
222,535296,0.07633879674267474
223,535291,0.07634936104229961
224,535288,0.07637120546150755
225,535274,0.07639048943637627
226,535268,0.0763945531720771
227,535240,0.07643092489438807
228,535237,0.07648804313083102
229,535234,0.07655372541570726
230,535225,0.076660676865691
231,535219,0.07666957419591369
232,535215,0.07668791212089521
233,535175,0.07669789062867749
234,535170,0.07671457854816666
235,535150,0.07672556128211505
236,535147,0.0767390257831182
237,535142,0.07674809528486004
238,535135,0.07677733302822043
239,535131,0.07678836380573195
240,535125,0.07679785208976786
241,535119,0.07681271093213193
242,535113,0.07684035908571718
243,535094,0.07684959781283751
244,535075,0.07691319453949186
245,535066,0.07693013342889932
246,535057,0.07694189340476865
247,535054,0.07696308470243496
248,535033,0.0769841422049159
249,535032,0.07698698257447623
250,535030,0.07700222206265983
251,535029,0.07702560725284457
252,535019,0.07705955135358478
253,535003,0.07706350021625596
254,534995,0.07706414182401156
255,534994,0.07708417567186654
256,534986,0.0771177987598537
257,534974,0.07713200811873788
258,534966,0.07720803635910323
259,534965,0.07722317214814733
260,534956,0.07723524486907574
261,534955,0.07729378283633226
262,534949,0.0773588450704904
263,534935,0.07736783494899746
264,534918,0.07737033513092495
265,534906,0.07744655158904967
266,534902,0.07746555294729096
267,534896,0.07746555344465755
268,534892,0.07747350444948209
269,534865,0.07747426262839252
270,534857,0.0774766189761028
271,534848,0.07748060997843598
272,534837,0.07748879542166753
273,534826,0.07749452547111657
274,534812,0.07752013435824523
275,534794,0.07752989771485452
276,534761,0.077551495110737
277,534750,0.07757231751342952
278,534745,0.07759987469483476
279,534706,0.0776018359166013
280,534688,0.07762101375659503
281,534667,0.07762189453074964
282,534652,0.07765731651105967
283,534629,0.07766650765823924
284,534627,0.07769866731065289
285,534625,0.07769979736807331
286,534624,0.07770311612137626
287,534613,0.077710650829807
288,534612,0.0777199570781072
289,534603,0.07772880205039756
290,534599,0.07774237039629472
291,534583,0.07774419463305338
292,534582,0.07776191265671473
293,534574,0.07776464965420005
294,534568,0.07778686253290057
295,534549,0.07779464691806104
296,534541,0.07783390925414546
297,534511,0.0778480649446116
298,534510,0.07785622769830758
299,534494,0.07789020471064267
300,534455,0.07791511028837927
301,534452,0.07791526960756145
302,534451,0.07792278827198151
303,534447,0.07792302496653747
304,534430,0.07795735156400507
305,534427,0.07796039755659911
306,534420,0.07796360379702949
307,534388,0.07796370996113233
308,534372,0.07797776591065875
309,534304,0.07798427632172356
310,534300,0.07812507024133686
311,534274,0.078152755027315
312,534251,0.07816417304549872
313,534249,0.07828092094521766
314,534246,0.07829305009802368
315,534239,0.07829484753613392
316,534237,0.07830047568891096
317,534225,0.07831433602944249
318,534212,0.078331794751062
319,534218,0.078331794751062
320,534197,0.0783619417754634
321,534180,0.07836231609887012
322,534169,0.0783857881597535
323,103340,0.07843279341959097
324,103324,0.07843476277502459
325,103306,0.0784367993190428
326,103290,0.07843906649066901
327,103287,0.07844264939890744
328,103278,0.0784564977676192
329,103272,0.07847197169130948
330,103267,0.07847661394778926
331,103261,0.07851485004412528
332,103259,0.07851496492466237
333,103248,0.0785251502855282
334,103230,0.07853735429756514
335,103211,0.07855206716426943
336,103201,0.07861372746279716
337,103199,0.07862147046078927
338,103156,0.07863684496870005
339,103142,0.07863918047023621
340,103135,0.07866002452636578
341,103133,0.07866095805863171
342,103131,0.07866532625445943
343,103128,0.07868568263952702
344,103127,0.07870733957351606
345,103111,0.07872299174584052
346,103110,0.07872354790818736
347,103095,0.07872451833297933
348,103093,0.07875487556493244
349,103082,0.07876898956007705
350,103063,0.07877136413270935
351,103058,0.07877616195883763
352,103056,0.07879699824315678
353,103023,0.07884245393800504
354,103015,0.0788649121127728
355,103007,0.07887255903343526
356,103003,0.0788872214079428
357,102976,0.07894248619243449
358,102968,0.07896277678501162
359,102931,0.07896711734630124
360,102928,0.07897799090871971
361,102926,0.079000991508276
362,102920,0.07901289019364854
363,102906,0.07901464099454403
364,102894,0.0790178625401392
365,102892,0.07902111879053808
366,102890,0.07905232694081987
367,102886,0.07907885683862192
368,102873,0.07910734395836139
369,102870,0.07918727428548011
370,102836,0.07923042266197311
